pokemon,format,played,won,lost,moves,win_rate,usage,Pdex,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
Natu,[Gen 3] OU,21,9,14,"[('Aerial Ace', 1), ('Baton Pass', 5), ('Calm Mind', 6), ('Double-Edge', 1), ('Drill Peck', 1), ('Flash', 2), ('Future Sight', 1), ('Giga Drain', 1), ('Hidden Power', 2), ('Leer', 3), ('Night Shade', 5), ('Peck', 5), ('Psychic', 8), ('Substitute', 2)]",39.130434782608695,0.010841451515480044,177,Psychic,Flying,320.0,40.0,50.0,45.0,70.0,45.0,70.0
Natu,[Gen 3] UBERS,4,1,3,"[('Calm Mind', 1), ('Giga Drain', 1), ('Hidden Power', 1), ('Psychic', 2)]",25.0,0.05377066810055115,177,Psychic,Flying,320.0,40.0,50.0,45.0,70.0,45.0,70.0
Natu,[Gen 3] UU,2,0,2,"[('Psychic', 2), ('Substitute', 2)]",0.0,0.07818608287724785,177,Psychic,Flying,320.0,40.0,50.0,45.0,70.0,45.0,70.0
Natu,[Gen 4] OU,3,2,1,"[('Heat Wave', 1), ('Night Shade', 1), ('Psychic', 2)]",66.66666666666666,0.0017500977137890198,177,Psychic,Flying,320.0,40.0,50.0,45.0,70.0,45.0,70.0
Natu,[Gen 9] OU,5,2,3,"[('Chatter', 4), ('Glitzy Glow', 4), ('Knock Off', 1), ('Sleep Powder', 3)]",40.0,0.0003888309098798823,177,Psychic,Flying,320.0,40.0,50.0,45.0,70.0,45.0,70.0
Necrozma,[Gen 9] OU,10499,5197,5347,"[('Agility', 2), ('Body Slam', 3), ('Brick Break', 572), ('Calm Mind', 1160), ('Charge Beam', 39), ('Confusion', 2), ('Dark Pulse', 146), ('Dragon Dance', 1634), ('Dragon Pulse', 62), ('Earth Power', 984), ('Earthquake', 478), ('Endure', 1), ('Expanding Force', 61), ('Facade', 2), ('Flamethrower', 2), ('Flash Cannon', 99), ('Fling', 2), ('Focus Blast', 6), ('Future Sight', 87), ('Giga Impact', 1), ('Grass Knot', 1), ('Gravity', 6), ('Heat Wave', 1860), ('Hyper Beam', 3), ('Hyper Voice', 10), ('Imprison', 2), ('Iron Defense', 270), ('Iron Head', 40), ('Knock Off', 672), ('Light Screen', 22), ('Meteor Beam', 3370), ('Moonlight', 498), ('Morning Sun', 237), ('Nasty Plot', 3), ('Night Daze', 3), ('Night Slash', 1), ('Outrage', 9), ('Photon Geyser', 5622), ('Power Gem', 34), ('Prismatic Laser', 85), ('Protect', 10), ('Psychic', 45), ('Psychic Fangs', 54), ('Psycho Cut', 10), ('Psyshock', 77), ('Reflect', 26), ('Rest', 23), ('Rock Blast', 9), ('Rock Slide', 5), ('Rock Tomb', 2), ('Sandstorm', 2), ('Shadow Ball', 7), ('Shadow Claw', 30), ('Slash', 8), ('Sleep Talk', 1), ('Sludge Bomb', 1), ('Smart Strike', 2), ('Solar Beam', 1), ('Stealth Rock', 481), ('Stone Edge', 15), ('Stored Power', 291), ('Struggle', 7), ('Substitute', 56), ('Sunny Day', 2), ('Swift', 1), ('Swords Dance', 75), ('Tera Blast', 493), ('Trick Room', 2963), ('X-Scissor', 97)]",49.28869499241274,0.816467144565777,800,Psychic,,600.0,97.0,107.0,101.0,127.0,89.0,79.0
Necrozma-Dawn-Wings,[Gen 9] OU,4,3,1,"[('Earth Power', 1), ('Heat Wave', 1), ('Meteor Beam', 1), ('Moongeist Beam', 3)]",75.0,0.0003110647279039059,800-dawn,Psychic,Ghost,680.0,97.0,113.0,109.0,157.0,127.0,77.0
Necrozma-Dusk-Mane,[Gen 9] OU,13,4,12,"[('Brick Break', 1), ('Dragon Dance', 5), ('Earthquake', 3), ('Growth', 4), ('Hydro Steam', 2), ('Knock Off', 1), ('Morning Sun', 2), ('Photon Geyser', 1), ('Sunsteel Strike', 6), ('Swords Dance', 1), ('Trick Room', 1)]",25.0,0.001010960365687694,800-dusk,Psychic,Steel,680.0,97.0,157.0,127.0,113.0,109.0,77.0
Necrozma-Ultra,[Gen 9] OU,3,3,0,"[('Bite', 1), ('Body Slam', 1), ('Burning Bulwark', 1), ('Clangorous Soulblaze', 1), ('Conversion', 1), ('Crush Claw', 1), ('Double Shock', 1), ('Flash', 1), ('Guardian Of Alola', 1), ('Ingrain', 1), ('Laser Focus', 1), ('Leech Life', 1), (""Let'S Snuggle Forever"", 1), ('Light Screen', 1), ('Light That Burns The Sky', 1), ('Menacing Moonraze Maelstrom', 1), (""Nature'S Madness"", 1), ('Photon Geyser', 2), ('Prismatic Laser', 1), ('Roar', 1), ('Sinister Arrow Raid', 1), ('Soul-Stealing 7-Star Strike', 1), ('Splintered Stormshards', 1), ('Strength', 1), ('Sunsteel Strike', 1), ('Tail Slap', 1)]",100.0,0.0002332985459279294,800-ultra,Psychic,Dragon,754.0,97.0,167.0,97.0,167.0,97.0,129.0
Nidoking,[Gen 1] NU,687,326,448,"[('Blizzard', 202), ('Body Slam', 13), ('Counter', 2), ('Earthquake', 465), ('Fire Blast', 19), ('Hyper Beam', 8), ('Ice Beam', 3), ('Reflect', 1), ('Rock Slide', 119), ('Seismic Toss', 2), ('Skull Bash', 1), ('Substitute', 69), ('Surf', 4), ('Thunder', 2), ('Thunderbolt', 296), ('Toxic', 1)]",42.11886304909561,30.752014324082367,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 1] OU,1977,799,1247,"[('Bide', 1), ('Blizzard', 475), ('Body Slam', 187), ('Bubble Beam', 6), ('Counter', 24), ('Double Kick', 38), ('Double-Edge', 9), ('Earthquake', 1161), ('Fire Blast', 142), ('Focus Energy', 1), ('Fury Attack', 2), ('Horn Attack', 23), ('Hyper Beam', 69), ('Ice Beam', 164), ('Leer', 7), ('Lovely Kiss', 1), ('Mega Kick', 15), ('Mega Punch', 8), ('Mimic', 1), ('Poison Sting', 26), ('Reflect', 17), ('Rest', 4), ('Rock Slide', 165), ('Seismic Toss', 44), ('Skull Bash', 2), ('Strength', 16), ('Submission', 36), ('Substitute', 66), ('Surf', 120), ('Tackle', 1), ('Thrash', 46), ('Thunder', 94), ('Thunderbolt', 366), ('Toxic', 73), ('Water Gun', 5)]",39.05180840664711,2.2927321434784123,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 1] UBERS,102,37,66,"[('Blizzard', 10), ('Body Slam', 8), ('Double Kick', 2), ('Earthquake', 46), ('Fire Blast', 9), ('Horn Attack', 4), ('Hyper Beam', 1), ('Ice Beam', 13), ('Leer', 3), ('Mega Punch', 1), ('Poison Sting', 2), ('Rock Slide', 14), ('Seismic Toss', 3), ('Strength', 3), ('Submission', 1), ('Surf', 6), ('Thrash', 6), ('Thunder', 1), ('Thunderbolt', 16), ('Toxic', 6)]",35.92233009708738,2.6998411858125992,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 1] UU,210,128,130,"[('Blizzard', 40), ('Body Slam', 16), ('Bubble Beam', 1), ('Double-Edge', 1), ('Earthquake', 154), ('Fire Blast', 22), ('Hyper Beam', 5), ('Ice Beam', 6), ('Mimic', 1), ('Poison Sting', 1), ('Rest', 1), ('Rock Slide', 23), ('Seismic Toss', 3), ('Substitute', 38), ('Surf', 9), ('Thrash', 1), ('Thunder', 5), ('Thunderbolt', 77), ('Toxic', 2)]",49.6124031007752,7.524184879971337,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 2] OU,11547,6344,6250,"[('Amnesia', 3), ('Beat Up', 2), ('Blizzard', 81), ('Body Slam', 42), ('Bubble Beam', 1), ('Counter', 401), ('Curse', 52), ('Detect', 8), ('Disable', 5), ('Double Kick', 15), ('Double-Edge', 13), ('Dynamic Punch', 85), ('Earthquake', 8000), ('Fire Blast', 353), ('Fire Punch', 21), ('Flamethrower', 271), ('Focus Energy', 8), ('Frustration', 2), ('Hidden Power', 45), ('Horn Attack', 5), ('Hyper Beam', 10), ('Ice Beam', 5973), ('Ice Punch', 18), ('Icy Wind', 2), ('Iron Tail', 2), ('Lovely Kiss', 6719), ('Mega Kick', 3), ('Mega Punch', 2), ('Morning Sun', 91), ('Mud-Slap', 1), ('Poison Sting', 7), ('Protect', 6), ('Rage', 1), ('Rain Dance', 1), ('Reflect', 9), ('Rest', 13), ('Return', 9), ('Roar', 259), ('Rock Slide', 77), ('Rock Smash', 1), ('Sandstorm', 29), ('Seismic Toss', 9), ('Shadow Ball', 44), ('Skull Bash', 2), ('Sleep Talk', 2), ('Sludge Bomb', 1), ('Spikes', 2), ('Struggle', 3), ('Submission', 7), ('Substitute', 25), ('Sunny Day', 4), ('Surf', 45), ('Swagger', 2), ('Sweet Kiss', 6), ('Tackle', 1), ('Thief', 2589), ('Thrash', 10), ('Thunder', 3596), ('Thunder Punch', 15), ('Thunderbolt', 660), ('Toxic', 57)]",50.373193584246465,26.812957157784744,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 2] UBERS,99,36,65,"[('Blizzard', 5), ('Body Slam', 8), ('Counter', 1), ('Detect', 1), ('Double Kick', 1), ('Double-Edge', 3), ('Dynamic Punch', 4), ('Earthquake', 53), ('Fire Blast', 10), ('Fire Punch', 2), ('Flamethrower', 2), ('Headbutt', 1), ('Horn Attack', 1), ('Ice Beam', 22), ('Ice Punch', 4), ('Lovely Kiss', 30), ('Mega Kick', 1), ('Morning Sun', 2), ('Poison Sting', 3), ('Rest', 1), ('Return', 1), ('Rock Slide', 5), ('Seismic Toss', 3), ('Shadow Ball', 2), ('Skull Bash', 1), ('Sleep Talk', 1), ('Strength', 2), ('Substitute', 3), ('Surf', 7), ('Thrash', 3), ('Thunder', 7), ('Thunder Punch', 3), ('Thunderbolt', 20), ('Toxic', 6), ('Water Gun', 1)]",35.64356435643564,4.072398190045249,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 3] OU,1962,887,1115,"[('Amnesia', 5), ('Attract', 1), ('Beat Up', 4), ('Blizzard', 14), ('Body Slam', 23), ('Brick Break', 65), ('Confusion', 1), ('Counter', 6), ('Dig', 16), ('Disable', 1), ('Double Kick', 17), ('Double-Edge', 4), ('Dynamic Punch', 2), ('Earthquake', 898), ('Endure', 15), ('Fire Blast', 123), ('Fire Punch', 3), ('Flamethrower', 54), ('Flatter', 2), ('Focus Energy', 6), ('Focus Punch', 68), ('Hidden Power', 57), ('Horn Attack', 9), ('Hyper Beam', 2), ('Ice Beam', 327), ('Ice Punch', 7), ('Icy Wind', 3), ('Mega Kick', 5), ('Mega Punch', 2), ('Megahorn', 284), ('Peck', 8), ('Poison Sting', 2), ('Protect', 13), ('Return', 1), ('Roar', 16), ('Rock Slide', 129), ('Rock Smash', 3), ('Rock Tomb', 15), ('Sandstorm', 1), ('Secret Power', 1), ('Seismic Toss', 3), ('Shadow Ball', 99), ('Sludge Bomb', 449), ('Strength', 10), ('Struggle', 5), ('Substitute', 56), ('Sunny Day', 1), ('Supersonic', 1), ('Surf', 20), ('Take Down', 3), ('Taunt', 32), ('Thief', 15), ('Thrash', 10), ('Thunder', 36), ('Thunder Punch', 5), ('Thunderbolt', 135), ('Toxic', 35), ('Water Pulse', 4)]",44.3056943056943,1.0129013273034213,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 3] UBERS,88,48,41,"[('Beat Up', 1), ('Blizzard', 2), ('Brick Break', 2), ('Cut', 1), ('Dig', 1), ('Double Kick', 7), ('Earthquake', 44), ('Fire Blast', 5), ('Flamethrower', 1), ('Focus Energy', 2), ('Focus Punch', 2), ('Hidden Power', 2), ('Horn Attack', 3), ('Ice Beam', 9), ('Megahorn', 8), ('Peck', 2), ('Poison Sting', 3), ('Protect', 1), ('Rock Slide', 5), ('Rock Tomb', 1), ('Shadow Ball', 3), ('Sludge Bomb', 12), ('Substitute', 3), ('Surf', 7), ('Thrash', 7), ('Thunder', 1), ('Thunderbolt', 2), ('Toxic', 4), ('Water Pulse', 2)]",53.93258426966292,1.1829546982121253,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 3] UU,536,286,318,"[('Body Slam', 1), ('Brick Break', 4), ('Dig', 1), ('Earthquake', 356), ('Fire Blast', 1), ('Fire Punch', 2), ('Flamethrower', 2), ('Focus Punch', 11), ('Hidden Power', 4), ('Ice Beam', 138), ('Ice Punch', 1), ('Megahorn', 118), ('Rock Slide', 8), ('Sandstorm', 1), ('Shadow Ball', 52), ('Sludge Bomb', 147), ('Substitute', 3), ('Taunt', 2), ('Thief', 1), ('Thunder', 1), ('Thunderbolt', 1), ('Toxic', 3)]",47.35099337748344,20.953870211102423,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 4] NU,23,12,11,"[('Earth Power', 12), ('Earthquake', 1), ('Flamethrower', 1), ('Ice Beam', 4), ('Megahorn', 3), ('Rain Dance', 1), ('Stealth Rock', 13), ('Sucker Punch', 2), ('Taunt', 5), ('Toxic Spikes', 1)]",52.17391304347826,1.1307767944936087,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 4] OU,1080,435,652,"[('Amnesia', 1), ('Aqua Tail', 6), ('Avalanche', 3), ('Blizzard', 15), ('Body Slam', 6), ('Brick Break', 14), ('Counter', 11), ('Dig', 3), ('Double Kick', 2), ('Double-Edge', 3), ('Dragon Pulse', 7), ('Dynamic Punch', 1), ('Earth Power', 199), ('Earthquake', 259), ('Fire Blast', 52), ('Fire Punch', 20), ('Flamethrower', 67), ('Focus Blast', 2), ('Focus Punch', 1), ('Giga Impact', 3), ('Head Smash', 14), ('Hidden Power', 6), ('Hyper Beam', 1), ('Ice Beam', 172), ('Ice Punch', 32), ('Icy Wind', 4), ('Iron Tail', 1), ('Megahorn', 31), ('Outrage', 3), ('Poison Jab', 53), ('Protect', 26), ('Rain Dance', 6), ('Roar', 21), ('Rock Slide', 7), ('Rock Tomb', 3), ('Seismic Toss', 1), ('Shadow Ball', 20), ('Shadow Claw', 7), ('Sludge Bomb', 40), ('Stealth Rock', 170), ('Stone Edge', 22), ('Struggle', 1), ('Substitute', 5), ('Sucker Punch', 83), ('Sunny Day', 1), ('Super Fang', 4), ('Superpower', 29), ('Surf', 10), ('Taunt', 34), ('Thunder', 6), ('Thunder Punch', 12), ('Thunderbolt', 114), ('Toxic', 12), ('Toxic Spikes', 109), ('Water Pulse', 1)]",40.01839926402943,0.6300351769640471,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 4] UBERS,296,134,173,"[('Avalanche', 2), ('Beat Up', 1), ('Blizzard', 1), ('Brick Break', 5), ('Counter', 1), ('Dig', 2), ('Double Kick', 2), ('Dragon Pulse', 1), ('Earth Power', 25), ('Earthquake', 119), ('Fire Blast', 5), ('Fire Punch', 6), ('Flamethrower', 5), ('Focus Blast', 1), ('Focus Energy', 1), ('Fury Attack', 1), ('Head Smash', 4), ('Horn Attack', 1), ('Ice Beam', 34), ('Ice Punch', 30), ('Megahorn', 30), ('Outrage', 5), ('Poison Jab', 12), ('Protect', 1), ('Return', 1), ('Roar', 1), ('Rock Slide', 6), ('Rock Tomb', 1), ('Shadow Ball', 4), ('Shadow Claw', 1), ('Sludge Bomb', 13), ('Stealth Rock', 32), ('Stone Edge', 5), ('Substitute', 17), ('Sucker Punch', 16), ('Sunny Day', 1), ('Super Fang', 3), ('Superpower', 8), ('Surf', 2), ('Taunt', 11), ('Thrash', 1), ('Thunder', 7), ('Thunder Punch', 17), ('Thunderbolt', 14), ('Toxic', 5), ('Toxic Spikes', 19)]",43.648208469055376,2.164059072963884,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 4] UU,201,84,120,"[('Aqua Tail', 1), ('Blizzard', 2), ('Body Slam', 1), ('Brick Break', 1), ('Dragon Pulse', 1), ('Earth Power', 72), ('Earthquake', 37), ('Fire Blast', 7), ('Fire Punch', 2), ('Flamethrower', 3), ('Head Smash', 1), ('Ice Beam', 46), ('Megahorn', 6), ('Poison Jab', 4), ('Shadow Ball', 4), ('Sludge Bomb', 7), ('Stealth Rock', 79), ('Stone Edge', 1), ('Substitute', 1), ('Sucker Punch', 7), ('Superpower', 3), ('Surf', 1), ('Taunt', 33), ('Thunderbolt', 21), ('Toxic Spikes', 14)]",41.17647058823529,2.82422368975692,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoking,[Gen 9] OU,4,1,3,"[('Bulldoze', 1), ('Cut', 1), ('Earth Power', 1), ('Flamethrower', 1), ('Ice Beam', 1), ('Poison Jab', 1), ('Thunder Punch', 1)]",25.0,0.0003110647279039059,34,Poison,Ground,505.0,81.0,102.0,77.0,85.0,75.0,85.0
Nidoqueen,[Gen 1] NU,232,197,190,"[('Blizzard', 117), ('Body Slam', 2), ('Counter', 5), ('Earthquake', 199), ('Fire Blast', 30), ('Rock Slide', 3), ('Substitute', 41), ('Surf', 3), ('Thunderbolt', 86)]",50.90439276485789,10.384959713518354,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 1] OU,652,284,372,"[('Blizzard', 195), ('Body Slam', 109), ('Bubble Beam', 3), ('Counter', 34), ('Double Kick', 17), ('Double-Edge', 3), ('Earthquake', 383), ('Fire Blast', 35), ('Growl', 1), ('Hyper Beam', 11), ('Ice Beam', 36), ('Mega Kick', 3), ('Mega Punch', 9), ('Poison Sting', 11), ('Rage', 1), ('Reflect', 11), ('Rest', 4), ('Rock Slide', 22), ('Scratch', 4), ('Seismic Toss', 7), ('Soft-Boiled', 7), ('Struggle', 1), ('Submission', 3), ('Substitute', 12), ('Surf', 23), ('Tackle', 1), ('Tail Whip', 1), ('Take Down', 1), ('Thunder', 23), ('Thunderbolt', 144), ('Toxic', 28), ('Water Gun', 1)]",43.292682926829265,0.7561261292604576,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 1] UBERS,47,12,36,"[('Bite', 1), ('Blizzard', 5), ('Body Slam', 10), ('Bubble Beam', 1), ('Double Kick', 2), ('Earthquake', 25), ('Fire Blast', 6), ('Growl', 1), ('Ice Beam', 4), ('Mega Kick', 2), ('Poison Sting', 3), ('Rest', 1), ('Rock Slide', 1), ('Scratch', 1), ('Seismic Toss', 2), ('Strength', 1), ('Surf', 5), ('Tackle', 1), ('Tail Whip', 3), ('Thunder', 3), ('Thunderbolt', 8), ('Toxic', 2)]",25.0,1.2440444679724723,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 1] UU,22,10,15,"[('Blizzard', 5), ('Earthquake', 13), ('Fire Blast', 4), ('Pay Day', 1), ('Poison Sting', 1), ('Substitute', 1), ('Thunderbolt', 8)]",40.0,0.7882479398065209,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 2] OU,664,369,420,"[('Attract', 16), ('Bite', 1), ('Blizzard', 5), ('Body Slam', 18), ('Charm', 30), ('Counter', 6), ('Curse', 5), ('Disable', 2), ('Double Kick', 3), ('Double-Edge', 2), ('Dynamic Punch', 6), ('Earthquake', 466), ('Fire Blast', 67), ('Fire Punch', 2), ('Flamethrower', 25), ('Growl', 2), ('Hidden Power', 5), ('Hyper Beam', 3), ('Ice Beam', 251), ('Ice Punch', 1), ('Icy Wind', 2), ('Iron Tail', 2), ('Lovely Kiss', 230), ('Mega Kick', 1), ('Mega Punch', 1), ('Moonlight', 87), ('Mud-Slap', 1), ('Poison Sting', 1), ('Protect', 1), ('Rain Dance', 1), ('Reflect', 4), ('Rest', 13), ('Roar', 37), ('Rock Slide', 9), ('Sandstorm', 4), ('Seismic Toss', 4), ('Shadow Ball', 5), ('Sleep Talk', 9), ('Strength', 1), ('Submission', 1), ('Substitute', 2), ('Sunny Day', 6), ('Surf', 6), ('Thief', 25), ('Thunder', 242), ('Thunder Punch', 3), ('Thunderbolt', 67), ('Toxic', 12)]",46.7680608365019,1.5418553349587834,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 2] UBERS,31,12,20,"[('Bite', 1), ('Blizzard', 1), ('Charm', 3), ('Detect', 2), ('Disable', 1), ('Double Kick', 3), ('Earthquake', 15), ('Fire Blast', 1), ('Fire Punch', 1), ('Flamethrower', 2), ('Hidden Power', 1), ('Hyper Beam', 1), ('Ice Beam', 2), ('Ice Punch', 1), ('Icy Wind', 2), ('Lovely Kiss', 6), ('Mega Kick', 1), ('Shadow Ball', 3), ('Strength', 1), ('Surf', 1), ('Thunder', 2), ('Thunder Punch', 1), ('Thunderbolt', 5), ('Toxic', 2)]",37.5,1.2751953928424515,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 2] UU,1386,944,981,"[('Attract', 3), ('Blizzard', 9), ('Body Slam', 2), ('Curse', 6), ('Double-Edge', 1), ('Earthquake', 1158), ('Fire Blast', 379), ('Fire Punch', 1), ('Flamethrower', 7), ('Hidden Power', 5), ('Ice Beam', 363), ('Ice Punch', 5), ('Lovely Kiss', 346), ('Moonlight', 430), ('Rest', 3), ('Roar', 36), ('Rock Slide', 7), ('Seismic Toss', 2), ('Shadow Ball', 4), ('Sleep Talk', 1), ('Struggle', 2), ('Substitute', 1), ('Surf', 1), ('Swagger', 2), ('Thief', 35), ('Thunder', 832), ('Thunder Punch', 3), ('Thunderbolt', 57), ('Toxic', 13)]",49.038961038961034,68.95522388059702,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 3] OU,622,281,349,"[('Aerial Ace', 1), ('Attract', 1), ('Bite', 3), ('Blizzard', 2), ('Body Slam', 13), ('Brick Break', 4), ('Charm', 1), ('Counter', 22), ('Crunch', 3), ('Cut', 3), ('Dig', 3), ('Disable', 1), ('Double Kick', 5), ('Double-Edge', 1), ('Earthquake', 262), ('Fire Blast', 36), ('Fire Punch', 1), ('Flamethrower', 26), ('Flatter', 3), ('Focus Punch', 14), ('Growl', 2), ('Hidden Power', 10), ('Ice Beam', 90), ('Ice Punch', 1), ('Mega Kick', 1), ('Mega Punch', 1), ('Mud-Slap', 1), ('Poison Sting', 4), ('Protect', 47), ('Rain Dance', 1), ('Return', 1), ('Roar', 13), ('Rock Slide', 11), ('Rock Tomb', 1), ('Scratch', 2), ('Secret Power', 1), ('Seismic Toss', 2), ('Shadow Ball', 52), ('Shock Wave', 1), ('Sludge Bomb', 173), ('Strength', 1), ('Struggle', 1), ('Substitute', 7), ('Superpower', 110), ('Supersonic', 1), ('Surf', 6), ('Tail Whip', 1), ('Taunt', 33), ('Thief', 26), ('Thunder', 9), ('Thunder Punch', 1), ('Thunderbolt', 26), ('Toxic', 50)]",44.60317460317461,0.3211134686965994,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 3] UBERS,58,20,38,"[('Bite', 1), ('Body Slam', 8), ('Brick Break', 3), ('Cut', 1), ('Double Kick', 3), ('Earthquake', 28), ('Fire Blast', 2), ('Flamethrower', 3), ('Hidden Power', 1), ('Ice Beam', 7), ('Poison Sting', 1), ('Protect', 4), ('Rock Slide', 9), ('Rock Tomb', 1), ('Seismic Toss', 1), ('Shadow Ball', 2), ('Sleep Talk', 1), ('Sludge Bomb', 14), ('Substitute', 1), ('Superpower', 7), ('Taunt', 1), ('Thunder', 2), ('Thunderbolt', 1), ('Toxic', 9)]",34.48275862068966,0.7796746874579916,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 3] UU,139,78,62,"[('Counter', 9), ('Earthquake', 90), ('Flamethrower', 1), ('Focus Punch', 1), ('Ice Beam', 20), ('Protect', 7), ('Roar', 1), ('Shadow Ball', 23), ('Sludge Bomb', 52), ('Superpower', 38), ('Thunderbolt', 1), ('Toxic', 11)]",55.714285714285715,5.433932759968726,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 4] NU,330,176,178,"[('Aqua Tail', 1), ('Counter', 1), ('Disable', 1), ('Earth Power', 102), ('Earthquake', 77), ('Fire Blast', 1), ('Fire Punch', 1), ('Flamethrower', 2), ('Ice Beam', 72), ('Ice Punch', 2), ('Poison Jab', 4), ('Protect', 34), ('Pursuit', 4), ('Roar', 43), ('Rock Slide', 4), ('Rock Tomb', 8), ('Seismic Toss', 3), ('Sludge Bomb', 4), ('Stealth Rock', 221), ('Stone Edge', 2), ('Super Fang', 2), ('Superpower', 1), ('Taunt', 27), ('Thunderbolt', 8), ('Toxic', 5), ('Toxic Spikes', 106)]",49.717514124293785,16.224188790560472,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 4] OU,9077,4710,4539,"[('Aerial Ace', 2), ('Aqua Tail', 3), ('Attract', 3), ('Avalanche', 7), ('Bite', 1), ('Blizzard', 29), ('Body Slam', 2), ('Brick Break', 4), ('Charm', 1), ('Counter', 15), ('Crunch', 15), ('Dig', 1), ('Disable', 2), ('Double Kick', 2), ('Dragon Pulse', 9), ('Earth Power', 298), ('Earthquake', 3031), ('Fire Blast', 532), ('Fire Punch', 5), ('Flamethrower', 814), ('Focus Blast', 5), ('Focus Punch', 2), ('Hidden Power', 3), ('Ice Beam', 1867), ('Ice Punch', 26), ('Icy Wind', 2), ('Outrage', 3), ('Poison Jab', 21), ('Poison Sting', 1), ('Protect', 3264), ('Pursuit', 3), ('Rain Dance', 4), ('Rest', 19), ('Roar', 514), ('Rock Slide', 3), ('Seismic Toss', 2), ('Shadow Ball', 8), ('Shadow Claw', 5), ('Sleep Talk', 24), ('Sludge Bomb', 21), ('Stealth Rock', 2463), ('Stone Edge', 1), ('Struggle', 4), ('Substitute', 2), ('Sunny Day', 2), ('Super Fang', 133), ('Superpower', 5), ('Surf', 4), ('Taunt', 91), ('Thunder', 4), ('Thunder Punch', 7), ('Thunderbolt', 99), ('Torment', 1), ('Toxic', 19), ('Toxic Spikes', 5180), ('Water Pulse', 1), ('Whirlpool', 1)]",50.92442426208239,5.295212316020978,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
Nidoqueen,[Gen 4] UBERS,189,88,102,"[('Aqua Tail', 4), ('Attract', 1), ('Bite', 3), ('Blizzard', 1), ('Body Slam', 3), ('Brick Break', 3), ('Counter', 5), ('Crunch', 7), ('Dig', 4), ('Discharge', 1), ('Double Kick', 4), ('Earth Power', 17), ('Earthquake', 61), ('Fire Blast', 13), ('Fire Punch', 1), ('Flamethrower', 2), ('Focus Punch', 5), ('Ice Beam', 37), ('Ice Punch', 14), ('Outrage', 2), ('Poison Jab', 3), ('Poison Sting', 1), ('Protect', 22), ('Pursuit', 2), ('Roar', 9), ('Shadow Claw', 1), ('Sleep Talk', 1), ('Sludge Bomb', 5), ('Stealth Rock', 67), ('Stone Edge', 4), ('Substitute', 7), ('Super Fang', 2), ('Superpower', 5), ('Surf', 1), ('Tail Whip', 1), ('Taunt', 3), ('Thunder Punch', 1), ('Thunderbolt', 7), ('Toxic', 14), ('Toxic Spikes', 42), ('Whirlpool', 1)]",46.31578947368421,1.3817809621289663,31,Poison,Ground,505.0,90.0,92.0,87.0,75.0,85.0,76.0
